Actual_AQI,Predicted_AQI,Predicted_Bucket
344.0,339.50293,Very Poor
325.0,309.40604,Very Poor
132.0,132.52385,Moderate
326.0,320.83926,Very Poor
420.0,332.8044,Very Poor
132.0,132.52385,Moderate
146.0,108.39008,Moderate
71.0,87.58238,Satisfactory
303.0,311.84332,Very Poor
111.0,113.13445,Moderate
132.0,182.48636,Moderate
59.0,60.108364,Satisfactory
82.0,106.2884,Moderate
265.0,303.95807,Very Poor
132.0,98.80069,Satisfactory
132.0,138.44037,Moderate
176.0,123.79359,Moderate
190.0,158.60307,Moderate
348.0,350.2645,Very Poor
328.0,286.11606,Poor
219.0,262.07236,Poor
32.0,36.684097,Good
132.0,132.52385,Moderate
132.0,135.46387,Moderate
160.0,172.54918,Moderate
98.0,126.041954,Moderate
108.0,98.71022,Satisfactory
85.0,96.35438,Satisfactory
339.0,330.37854,Very Poor
76.0,84.23198,Satisfactory
223.0,218.98872,Poor
132.0,130.70055,Moderate
59.0,86.29718,Satisfactory
199.0,162.19371,Moderate
1260.0,1012.27814,Severe
90.0,109.90182,Moderate
270.0,285.91806,Poor
351.0,341.34225,Very Poor
130.0,147.88075,Moderate
92.0,95.23167,Satisfactory
87.0,93.69015,Satisfactory
329.0,329.22754,Very Poor
132.0,132.52385,Moderate
132.0,132.52385,Moderate
96.0,102.05545,Moderate
145.0,150.9146,Moderate
361.0,357.9915,Very Poor
53.0,48.967667,Good
92.0,224.8585,Poor
83.0,87.56675,Satisfactory
60.0,73.599495,Satisfactory
91.0,93.13148,Satisfactory
249.0,174.70445,Moderate
118.0,114.60962,Moderate
285.0,302.53165,Very Poor
73.0,64.36861,Satisfactory
104.0,103.047554,Moderate
90.0,104.541016,Moderate
132.0,132.52385,Moderate
324.0,335.4008,Very Poor
714.0,611.9494,Severe
31.0,44.194366,Good
96.0,115.164,Moderate
297.0,308.72098,Very Poor
68.0,70.528366,Satisfactory
132.0,132.52385,Moderate
47.0,75.43679,Satisfactory
56.0,56.835,Satisfactory
258.0,268.00143,Poor
96.0,96.08384,Satisfactory
175.0,168.20389,Moderate
132.0,99.1487,Satisfactory
132.0,130.54355,Moderate
104.0,139.28323,Moderate
112.0,148.65694,Moderate
84.0,57.929863,Satisfactory
157.0,160.34557,Moderate
112.0,112.96052,Moderate
132.0,132.52385,Moderate
111.0,142.22441,Moderate
472.0,445.1772,Severe
207.0,223.82771,Poor
116.0,124.126755,Moderate
118.0,108.59954,Moderate
62.0,70.61634,Satisfactory
103.0,112.611305,Moderate
132.0,132.52385,Moderate
94.0,108.22821,Moderate
106.0,83.82382,Satisfactory
69.0,79.08176,Satisfactory
101.0,85.02877,Satisfactory
199.0,237.1527,Poor
50.0,49.42161,Good
71.0,70.41562,Satisfactory
148.0,156.03485,Moderate
215.0,146.66887,Moderate
193.0,212.9129,Poor
132.0,132.28008,Moderate
74.0,86.3768,Satisfactory
32.0,41.71557,Good
145.0,124.11635,Moderate
132.0,132.52385,Moderate
132.0,132.28008,Moderate
315.0,366.6981,Very Poor
132.0,132.52385,Moderate
92.0,101.476326,Moderate
132.0,133.61084,Moderate
67.0,75.67746,Satisfactory
132.0,214.87704,Poor
601.0,659.91113,Severe
87.0,85.60081,Satisfactory
115.0,110.40285,Moderate
132.0,123.40698,Moderate
306.0,214.42989,Poor
233.0,193.5179,Moderate
157.0,151.60718,Moderate
105.0,103.674126,Moderate
59.0,81.30134,Satisfactory
60.0,68.09759,Satisfactory
89.0,98.58964,Satisfactory
132.0,132.52385,Moderate
259.0,269.5278,Poor
360.0,406.61224,Severe
292.0,264.2913,Poor
121.0,108.8284,Moderate
462.0,334.26898,Very Poor
163.0,157.21869,Moderate
132.0,132.28008,Moderate
132.0,131.6362,Moderate
117.0,117.06581,Moderate
421.0,457.43362,Severe
221.0,131.39772,Moderate
314.0,348.15863,Very Poor
57.0,58.198303,Satisfactory
60.0,65.344154,Satisfactory
276.0,336.578,Very Poor
132.0,127.46356,Moderate
132.0,132.52385,Moderate
339.0,350.82333,Very Poor
170.0,188.63805,Moderate
34.0,72.855385,Satisfactory
84.0,88.49955,Satisfactory
48.0,49.061752,Good
337.0,340.97006,Very Poor
482.0,428.75836,Severe
50.0,68.00851,Satisfactory
200.0,165.62074,Moderate
191.0,241.84563,Poor
122.0,115.45809,Moderate
229.0,236.89351,Poor
266.0,265.05243,Poor
54.0,67.37146,Satisfactory
167.0,144.9737,Moderate
132.0,131.34174,Moderate
141.0,137.16052,Moderate
122.0,133.27126,Moderate
360.0,343.50366,Very Poor
132.0,121.35879,Moderate
98.0,96.98899,Satisfactory
83.0,72.221725,Satisfactory
138.0,110.53081,Moderate
190.0,190.52267,Moderate
168.0,151.1092,Moderate
75.0,80.040825,Satisfactory
303.0,288.08447,Poor
75.0,75.52157,Satisfactory
132.0,131.35977,Moderate
45.0,38.163094,Good
132.0,138.05765,Moderate
53.0,68.16758,Satisfactory
132.0,132.52385,Moderate
66.0,86.21047,Satisfactory
132.0,132.81189,Moderate
132.0,132.52385,Moderate
67.0,67.454834,Satisfactory
132.0,148.36746,Moderate
161.0,159.69714,Moderate
51.0,84.80571,Satisfactory
232.0,263.8909,Poor
44.0,58.815453,Satisfactory
621.0,556.1122,Severe
381.0,378.62048,Very Poor
300.0,213.72075,Poor
151.0,134.01561,Moderate
115.0,142.88083,Moderate
329.0,362.46286,Very Poor
132.0,327.97736,Very Poor
116.0,120.870735,Moderate
67.0,61.840443,Satisfactory
132.0,132.52385,Moderate
79.0,97.27036,Satisfactory
75.0,82.508965,Satisfactory
123.0,124.83786,Moderate
198.0,175.00848,Moderate
156.0,191.77376,Moderate
81.0,109.18195,Moderate
117.0,137.06308,Moderate
167.0,220.29884,Poor
97.0,92.612305,Satisfactory
107.0,117.37781,Moderate
59.0,80.10527,Satisfactory
185.0,151.60854,Moderate
55.0,70.428795,Satisfactory
127.0,116.474236,Moderate
126.0,142.93561,Moderate
63.0,71.522125,Satisfactory
443.0,386.76596,Very Poor
132.0,132.38228,Moderate
125.0,105.3592,Moderate
125.0,122.411316,Moderate
348.0,318.24695,Very Poor
132.0,132.52385,Moderate
291.0,300.29926,Very Poor
30.0,33.64793,Good
132.0,131.43152,Moderate
132.0,132.52385,Moderate
263.0,293.7944,Poor
132.0,132.52385,Moderate
55.0,67.1692,Satisfactory
71.0,54.94453,Satisfactory
147.0,308.4265,Very Poor
87.0,99.83375,Satisfactory
575.0,620.6317,Severe
134.0,117.48117,Moderate
132.0,142.42073,Moderate
132.0,132.52385,Moderate
134.0,126.56106,Moderate
65.0,67.992096,Satisfactory
148.0,152.59224,Moderate
132.0,132.52385,Moderate
332.0,317.27817,Very Poor
336.0,307.30817,Very Poor
499.0,508.25735,Severe
125.0,115.97298,Moderate
132.0,132.52385,Moderate
145.0,150.34859,Moderate
132.0,116.43449,Moderate
116.0,121.83114,Moderate
21.0,23.976824,Good
132.0,131.43152,Moderate
176.0,157.58452,Moderate
259.0,190.45319,Moderate
76.0,88.27164,Satisfactory
75.0,91.5191,Satisfactory
172.0,197.36021,Moderate
82.0,81.11522,Satisfactory
284.0,181.47983,Moderate
45.0,56.014954,Satisfactory
132.0,132.52385,Moderate
39.0,44.252293,Good
121.0,154.28322,Moderate
1029.0,1156.5907,Severe
132.0,131.47704,Moderate
368.0,367.93842,Very Poor
132.0,131.47704,Moderate
109.0,120.32769,Moderate
105.0,95.576836,Satisfactory
51.0,84.18703,Satisfactory
171.0,180.23201,Moderate
132.0,132.52385,Moderate
380.0,373.02243,Very Poor
161.0,177.32928,Moderate
132.0,132.52385,Moderate
110.0,99.110634,Satisfactory
97.0,99.016106,Satisfactory
131.0,142.89789,Moderate
102.0,125.883644,Moderate
272.0,317.9552,Very Poor
363.0,329.86786,Very Poor
51.0,59.988575,Satisfactory
107.0,119.37544,Moderate
141.0,178.51599,Moderate
132.0,132.52385,Moderate
251.0,201.69598,Poor
322.0,326.99982,Very Poor
132.0,132.28008,Moderate
446.0,415.38693,Severe
132.0,132.28008,Moderate
25.0,46.64515,Good
77.0,85.23748,Satisfactory
303.0,282.163,Poor
91.0,110.05882,Moderate
86.0,69.332664,Satisfactory
132.0,130.70055,Moderate
65.0,92.07024,Satisfactory
82.0,143.91716,Moderate
364.0,355.40903,Very Poor
220.0,228.00313,Poor
269.0,252.36108,Poor
134.0,192.76654,Moderate
168.0,212.78954,Poor
103.0,95.90752,Satisfactory
213.0,244.05817,Poor
76.0,90.64914,Satisfactory
311.0,278.78284,Poor
124.0,109.978905,Moderate
59.0,59.266945,Satisfactory
92.0,102.08102,Moderate
229.0,244.09569,Poor
37.0,39.605263,Good
146.0,131.55328,Moderate
54.0,62.649006,Satisfactory
73.0,68.240555,Satisfactory
130.0,142.36961,Moderate
32.0,54.373676,Satisfactory
132.0,128.20876,Moderate
282.0,269.12823,Poor
132.0,127.24887,Moderate
127.0,133.83278,Moderate
94.0,115.29549,Moderate
362.0,353.8744,Very Poor
137.0,204.71727,Poor
132.0,130.40024,Moderate
130.0,124.48111,Moderate
249.0,241.29985,Poor
104.0,110.32368,Moderate
70.0,76.8417,Satisfactory
205.0,231.17274,Poor
136.0,137.44804,Moderate
856.0,623.70056,Severe
467.0,474.97516,Severe
160.0,132.85023,Moderate
108.0,107.15365,Moderate
251.0,247.69,Poor
290.0,278.9704,Poor
74.0,68.274956,Satisfactory
132.0,132.52385,Moderate
127.0,112.940186,Moderate
69.0,56.01167,Satisfactory
1065.0,815.0882,Severe
98.0,101.40943,Moderate
199.0,165.28647,Moderate
334.0,332.92737,Very Poor
289.0,314.80734,Very Poor
132.0,132.28008,Moderate
180.0,197.31209,Moderate
321.0,309.4309,Very Poor
132.0,132.52385,Moderate
104.0,111.17924,Moderate
84.0,82.43075,Satisfactory
132.0,132.52385,Moderate
132.0,132.42117,Moderate
166.0,174.38995,Moderate
441.0,282.17963,Poor
433.0,426.08588,Severe
134.0,105.054886,Moderate
132.0,131.47704,Moderate
108.0,114.12359,Moderate
226.0,218.57448,Poor
157.0,147.163,Moderate
54.0,54.084343,Satisfactory
71.0,81.078964,Satisfactory
79.0,81.649025,Satisfactory
268.0,286.7342,Poor
132.0,227.76273,Poor
122.0,120.40808,Moderate
70.0,66.66106,Satisfactory
229.0,202.9191,Poor
132.0,132.52385,Moderate
132.0,131.47704,Moderate
154.0,105.6891,Moderate
220.0,226.28853,Poor
137.0,130.16507,Moderate
131.0,111.51595,Moderate
60.0,66.28175,Satisfactory
132.0,445.61526,Severe
225.0,259.56073,Poor
209.0,214.28584,Poor
280.0,230.02113,Poor
246.0,225.14478,Poor
132.0,131.35619,Moderate
396.0,369.2146,Very Poor
83.0,84.541115,Satisfactory
132.0,132.52385,Moderate
347.0,347.19012,Very Poor
14.0,37.32534,Good
156.0,128.68616,Moderate
100.0,117.53616,Moderate
275.0,323.6047,Very Poor
518.0,466.99838,Severe
132.0,141.473,Moderate
132.0,117.22965,Moderate
351.0,316.49008,Very Poor
77.0,107.73901,Moderate
116.0,120.44191,Moderate
132.0,169.88489,Moderate
132.0,132.28008,Moderate
341.0,318.33765,Very Poor
328.0,525.0985,Severe
190.0,201.56203,Poor
344.0,357.97574,Very Poor
118.0,131.63622,Moderate
135.0,76.90875,Satisfactory
93.0,112.20573,Moderate
108.0,118.941475,Moderate
206.0,174.55415,Moderate
205.0,238.88136,Poor
322.0,317.14932,Very Poor
148.0,220.2613,Poor
316.0,132.28008,Moderate
96.0,117.04977,Moderate
55.0,60.064915,Satisfactory
133.0,153.46422,Moderate
215.0,199.62762,Moderate
360.0,311.34265,Very Poor
65.0,59.36123,Satisfactory
88.0,101.262245,Moderate
132.0,132.28008,Moderate
89.0,108.90522,Moderate
232.0,249.60654,Poor
421.0,315.77625,Very Poor
79.0,90.66463,Satisfactory
310.0,307.33728,Very Poor
109.0,102.88484,Moderate
46.0,61.719624,Satisfactory
98.0,109.94884,Moderate
58.0,52.526314,Satisfactory
75.0,73.19869,Satisfactory
87.0,104.81481,Moderate
132.0,132.28008,Moderate
119.0,113.63479,Moderate
114.0,101.19194,Moderate
241.0,220.00943,Poor
107.0,91.861496,Satisfactory
67.0,74.06665,Satisfactory
228.0,161.00403,Moderate
541.0,630.4356,Severe
79.0,73.27908,Satisfactory
132.0,132.52385,Moderate
389.0,414.2769,Severe
132.0,162.06004,Moderate
206.0,192.15271,Moderate
130.0,144.28592,Moderate
179.0,184.26161,Moderate
294.0,270.12253,Poor
69.0,84.51479,Satisfactory
132.0,132.52385,Moderate
47.0,55.77312,Satisfactory
132.0,132.52385,Moderate
96.0,103.241066,Moderate
96.0,93.03415,Satisfactory
302.0,307.70004,Very Poor
333.0,363.04587,Very Poor
132.0,137.249,Moderate
229.0,251.7072,Poor
78.0,126.443115,Moderate
132.0,131.35977,Moderate
324.0,308.13242,Very Poor
152.0,104.72725,Moderate
76.0,101.19068,Moderate
66.0,85.23758,Satisfactory
121.0,118.754425,Moderate
354.0,317.7451,Very Poor
76.0,78.304886,Satisfactory
373.0,373.43607,Very Poor
409.0,369.1715,Very Poor
64.0,84.18956,Satisfactory
132.0,132.52385,Moderate
105.0,94.497154,Satisfactory
281.0,312.27405,Very Poor
132.0,132.52385,Moderate
107.0,104.745926,Moderate
133.0,120.8067,Moderate
150.0,131.15817,Moderate
340.0,331.65314,Very Poor
157.0,175.756,Moderate
49.0,50.33791,Satisfactory
93.0,92.95334,Satisfactory
152.0,170.85616,Moderate
182.0,171.3095,Moderate
67.0,70.94854,Satisfactory
166.0,171.82465,Moderate
386.0,337.89487,Very Poor
157.0,158.7394,Moderate
237.0,257.6684,Poor
312.0,319.6089,Very Poor
50.0,61.290386,Satisfactory
132.0,132.28008,Moderate
132.0,132.52385,Moderate
114.0,104.42385,Moderate
132.0,131.47704,Moderate
382.0,344.31598,Very Poor
123.0,126.72201,Moderate
132.0,132.52385,Moderate
47.0,43.508442,Good
248.0,272.8423,Poor
83.0,104.062515,Moderate
469.0,459.76566,Severe
210.0,201.40479,Poor
318.0,321.6068,Very Poor
132.0,132.52385,Moderate
132.0,132.28008,Moderate
78.0,85.94255,Satisfactory
110.0,136.99542,Moderate
355.0,366.2148,Very Poor
132.0,132.52385,Moderate
77.0,84.49468,Satisfactory
415.0,396.88504,Very Poor
375.0,383.6032,Very Poor
163.0,165.01828,Moderate
86.0,89.83837,Satisfactory
323.0,251.55872,Poor
89.0,86.93878,Satisfactory
223.0,219.34279,Poor
286.0,272.45914,Poor
88.0,78.80244,Satisfactory
398.0,402.77606,Severe
336.0,225.64757,Poor
333.0,321.7452,Very Poor
109.0,135.73631,Moderate
100.0,116.29859,Moderate
66.0,72.320915,Satisfactory
132.0,119.777306,Moderate
42.0,49.682846,Good
171.0,181.92746,Moderate
24.0,35.924152,Good
132.0,132.28008,Moderate
64.0,75.24179,Satisfactory
132.0,132.52385,Moderate
48.0,77.67426,Satisfactory
26.0,31.887323,Good
132.0,132.52385,Moderate
132.0,132.52385,Moderate
157.0,216.04103,Poor
29.0,46.733814,Good
34.0,54.1807,Satisfactory
132.0,69.76873,Satisfactory
132.0,132.52385,Moderate
288.0,281.05936,Poor
97.0,89.17463,Satisfactory
132.0,132.52385,Moderate
477.0,493.56387,Severe
166.0,110.85186,Moderate
98.0,88.33952,Satisfactory
95.0,85.67164,Satisfactory
132.0,126.63639,Moderate
51.0,54.53433,Satisfactory
132.0,132.52385,Moderate
132.0,130.8754,Moderate
80.0,63.918648,Satisfactory
146.0,155.14178,Moderate
75.0,83.460014,Satisfactory
225.0,237.60588,Poor
132.0,132.52385,Moderate
205.0,187.53812,Moderate
344.0,323.50696,Very Poor
109.0,123.273735,Moderate
100.0,84.290665,Satisfactory
132.0,131.43152,Moderate
132.0,131.88002,Moderate
104.0,110.29328,Moderate
121.0,110.82929,Moderate
132.0,128.1041,Moderate
161.0,203.35387,Poor
63.0,54.031673,Satisfactory
60.0,66.80677,Satisfactory
311.0,329.8431,Very Poor
93.0,97.2192,Satisfactory
132.0,132.52385,Moderate
37.0,42.83393,Good
83.0,92.64154,Satisfactory
57.0,62.87172,Satisfactory
282.0,306.62732,Very Poor
82.0,101.57383,Moderate
80.0,90.18139,Satisfactory
628.0,583.5723,Severe
132.0,131.47704,Moderate
229.0,191.24081,Moderate
132.0,132.52385,Moderate
97.0,117.17202,Moderate
366.0,403.90497,Severe
474.0,585.31476,Severe
93.0,93.41548,Satisfactory
275.0,265.72995,Poor
343.0,293.124,Poor
132.0,119.65163,Moderate
132.0,131.43152,Moderate
73.0,247.80742,Poor
166.0,194.4338,Moderate
132.0,132.28008,Moderate
427.0,397.4571,Very Poor
496.0,426.45428,Severe
353.0,279.4956,Poor
196.0,239.37251,Poor
49.0,53.138184,Satisfactory
409.0,389.059,Very Poor
132.0,267.20535,Poor
132.0,130.70055,Moderate
68.0,66.809616,Satisfactory
271.0,201.4864,Poor
367.0,372.44418,Very Poor
104.0,109.847725,Moderate
185.0,132.52385,Moderate
132.0,130.1384,Moderate
190.0,194.20209,Moderate
87.0,89.75092,Satisfactory
84.0,88.74232,Satisfactory
259.0,212.38788,Poor
102.0,102.333694,Moderate
230.0,231.88683,Poor
144.0,150.87424,Moderate
228.0,213.1812,Poor
342.0,313.5979,Very Poor
132.0,131.43152,Moderate
82.0,65.28091,Satisfactory
175.0,193.065,Moderate
75.0,64.53355,Satisfactory
206.0,220.3014,Poor
329.0,314.84592,Very Poor
85.0,72.634056,Satisfactory
126.0,138.37108,Moderate
68.0,79.65872,Satisfactory
172.0,123.34507,Moderate
229.0,165.48767,Moderate
152.0,162.34633,Moderate
66.0,80.96668,Satisfactory
139.0,154.38252,Moderate
166.0,404.7393,Severe
158.0,145.15192,Moderate
50.0,56.5056,Satisfactory
132.0,132.52385,Moderate
147.0,144.07608,Moderate
133.0,132.32791,Moderate
135.0,144.69228,Moderate
111.0,117.12691,Moderate
132.0,132.38228,Moderate
109.0,114.43789,Moderate
158.0,229.28009,Poor
58.0,69.51215,Satisfactory
62.0,73.29779,Satisfactory
393.0,407.7861,Severe
67.0,48.02661,Good
132.0,132.28008,Moderate
141.0,147.31053,Moderate
255.0,219.50551,Poor
132.0,124.90507,Moderate
80.0,82.815445,Satisfactory
191.0,183.7492,Moderate
105.0,118.18948,Moderate
99.0,80.92923,Satisfactory
132.0,132.52385,Moderate
152.0,208.66054,Poor
109.0,107.39459,Moderate
483.0,377.5091,Very Poor
334.0,357.17157,Very Poor
129.0,115.4834,Moderate
132.0,99.32442,Satisfactory
278.0,306.89844,Very Poor
170.0,175.99942,Moderate
103.0,118.144,Moderate
87.0,78.51821,Satisfactory
956.0,746.5191,Severe
134.0,113.81405,Moderate
219.0,154.01422,Moderate
82.0,73.60464,Satisfactory
243.0,271.32578,Poor
323.0,302.98013,Very Poor
422.0,434.2512,Severe
287.0,279.74414,Poor
132.0,138.0726,Moderate
132.0,132.28008,Moderate
123.0,130.96979,Moderate
92.0,104.39759,Moderate
132.0,132.52385,Moderate
45.0,47.76389,Good
55.0,73.03488,Satisfactory
132.0,128.11166,Moderate
167.0,165.45462,Moderate
132.0,132.52385,Moderate
80.0,78.47736,Satisfactory
247.0,199.0154,Moderate
89.0,78.276985,Satisfactory
717.0,479.35553,Severe
360.0,361.96155,Very Poor
276.0,255.82512,Poor
132.0,132.52385,Moderate
377.0,375.80695,Very Poor
132.0,99.652824,Satisfactory
59.0,77.60242,Satisfactory
132.0,130.85518,Moderate
260.0,257.42365,Poor
62.0,75.48332,Satisfactory
286.0,269.4883,Poor
57.0,63.079254,Satisfactory
130.0,139.88489,Moderate
222.0,176.57217,Moderate
132.0,132.52385,Moderate
121.0,113.90953,Moderate
48.0,54.470375,Satisfactory
126.0,168.50781,Moderate
132.0,132.24051,Moderate
64.0,82.132614,Satisfactory
106.0,106.90043,Moderate
66.0,78.21669,Satisfactory
107.0,104.178696,Moderate
477.0,439.90707,Severe
98.0,208.78839,Poor
132.0,136.95964,Moderate
129.0,145.10239,Moderate
351.0,272.7837,Poor
142.0,128.46138,Moderate
158.0,140.89592,Moderate
61.0,77.37366,Satisfactory
132.0,131.47704,Moderate
61.0,68.77457,Satisfactory
120.0,112.63807,Moderate
101.0,107.14216,Moderate
91.0,114.12626,Moderate
132.0,132.52385,Moderate
174.0,107.471016,Moderate
46.0,45.10259,Good
62.0,64.64183,Satisfactory
167.0,165.83998,Moderate
68.0,76.04472,Satisfactory
719.0,624.65906,Severe
132.0,132.52385,Moderate
122.0,114.216194,Moderate
217.0,206.15396,Poor
105.0,96.41726,Satisfactory
295.0,276.7592,Poor
54.0,53.967056,Satisfactory
79.0,87.177155,Satisfactory
132.0,132.52385,Moderate
132.0,127.20997,Moderate
266.0,122.753136,Moderate
165.0,175.70714,Moderate
309.0,309.10376,Very Poor
35.0,41.617306,Good
70.0,80.913284,Satisfactory
77.0,90.14845,Satisfactory
225.0,189.3808,Moderate
92.0,99.86309,Satisfactory
50.0,54.56044,Satisfactory
431.0,374.4176,Very Poor
75.0,95.20529,Satisfactory
141.0,108.58245,Moderate
355.0,420.09952,Severe
137.0,123.535385,Moderate
132.0,131.43152,Moderate
287.0,256.30365,Poor
132.0,137.36464,Moderate
34.0,37.31972,Good
153.0,158.41315,Moderate
220.0,234.88176,Poor
100.0,116.09639,Moderate
132.0,132.28008,Moderate
132.0,133.49445,Moderate
88.0,98.90632,Satisfactory
108.0,118.78662,Moderate
132.0,132.28008,Moderate
34.0,38.10268,Good
132.0,122.29247,Moderate
90.0,99.519196,Satisfactory
189.0,223.48735,Poor
121.0,145.63263,Moderate
120.0,111.307816,Moderate
85.0,71.70606,Satisfactory
336.0,317.11566,Very Poor
189.0,238.63591,Poor
132.0,130.70055,Moderate
316.0,308.71008,Very Poor
231.0,226.17407,Poor
438.0,572.0996,Severe
323.0,378.85825,Very Poor
132.0,131.43152,Moderate
466.0,495.63187,Severe
332.0,366.50253,Very Poor
132.0,124.39362,Moderate
364.0,378.77518,Very Poor
101.0,97.745186,Satisfactory
148.0,156.29274,Moderate
113.0,117.37551,Moderate
84.0,123.15385,Moderate
92.0,77.79827,Satisfactory
74.0,129.78004,Moderate
218.0,191.90259,Moderate
96.0,155.03635,Moderate
407.0,381.31473,Very Poor
73.0,86.80728,Satisfactory
132.0,132.52385,Moderate
132.0,132.28008,Moderate
302.0,284.62445,Poor
132.0,106.4832,Moderate
285.0,254.42018,Poor
65.0,78.38775,Satisfactory
251.0,279.31726,Poor
132.0,100.823616,Moderate
146.0,149.99246,Moderate
91.0,111.305405,Moderate
58.0,72.094696,Satisfactory
69.0,70.38969,Satisfactory
163.0,211.26773,Poor
75.0,54.754906,Satisfactory
132.0,131.43152,Moderate
68.0,81.7584,Satisfactory
141.0,136.98657,Moderate
188.0,180.73003,Moderate
156.0,179.94682,Moderate
35.0,38.95966,Good
132.0,116.62747,Moderate
150.0,99.867,Satisfactory
132.0,123.37884,Moderate
59.0,66.12982,Satisfactory
132.0,131.47704,Moderate
83.0,92.6486,Satisfactory
132.0,282.8287,Poor
81.0,82.7835,Satisfactory
415.0,333.64594,Very Poor
324.0,299.15634,Poor
211.0,173.24367,Moderate
132.0,238.6175,Poor
200.0,171.15694,Moderate
132.0,132.52385,Moderate
61.0,70.953545,Satisfactory
313.0,326.6408,Very Poor
148.0,147.70924,Moderate
62.0,69.398796,Satisfactory
110.0,112.673805,Moderate
263.0,311.67828,Very Poor
164.0,130.83366,Moderate
55.0,52.050137,Satisfactory
321.0,299.28894,Poor
25.0,36.499416,Good
132.0,132.28008,Moderate
70.0,90.53193,Satisfactory
149.0,193.31393,Moderate
62.0,74.313446,Satisfactory
132.0,132.52385,Moderate
174.0,184.66995,Moderate
334.0,303.0713,Very Poor
526.0,559.54504,Severe
132.0,126.64472,Moderate
132.0,132.24051,Moderate
39.0,50.92329,Satisfactory
782.0,849.86395,Severe
317.0,305.87238,Very Poor
132.0,132.52385,Moderate
311.0,303.03015,Very Poor
160.0,146.02898,Moderate
71.0,64.21183,Satisfactory
274.0,253.32007,Poor
